source,ids,num_topics,languages,years
USA,2950969565,9,en,2018
USA,2950969565,9,en,2015
USA,2950969565,9,en,2017
USA,2950969565,9,en,all
USA,2950969565,9,fr,2021
USA,2950969565,9,fr,all
USA,2950969565,9,all,2021
USA,2950969565,9,all,2020
USA,2950969565,9,all,2019
USA,2950969565,9,all,2018
USA,2950969565,9,all,2015
USA,2950969565,9,all,2017
USA,2950969565,9,all,all
USA,19981036,9,en,2021
USA,19981036,9,en,2016
USA,19981036,9,en,2020
USA,19981036,9,en,2019
USA,19981036,9,en,2018
USA,19981036,9,en,2014
USA,19981036,9,en,2015
USA,19981036,9,en,2012
USA,19981036,9,en,2017
USA,19981036,9,en,all
USA,19981036,9,fr,2021
USA,19981036,9,fr,2016
USA,19981036,9,fr,2020
USA,19981036,9,fr,2019
USA,19981036,9,fr,all
USA,19981036,9,all,2021
USA,19981036,9,all,2016
USA,19981036,9,all,2020
USA,19981036,9,all,2019
USA,19981036,9,all,2018
USA,19981036,9,all,2014
USA,19981036,9,all,2015
USA,19981036,9,all,2012
USA,19981036,9,all,2017
USA,19981036,9,all,all
USA,2182811810,9,en,2021
USA,2182811810,9,en,2016
USA,2182811810,9,en,2020
USA,2182811810,9,en,2018
USA,2182811810,9,en,2014
USA,2182811810,9,en,2015
USA,2182811810,9,en,2013
USA,2182811810,9,en,all
USA,2182811810,9,all,2021
USA,2182811810,9,all,2016
USA,2182811810,9,all,2020
USA,2182811810,9,all,2018
USA,2182811810,9,all,2014
USA,2182811810,9,all,2015
USA,2182811810,9,all,2013
USA,2182811810,9,all,all
USA,2283571250,9,en,2021
USA,2283571250,9,en,2016
USA,2283571250,9,en,2020
USA,2283571250,9,en,2019
USA,2283571250,9,en,2018
USA,2283571250,9,en,2014
USA,2283571250,9,en,2015
USA,2283571250,9,en,2017
USA,2283571250,9,en,all
USA,2283571250,9,es,2015
USA,2283571250,9,es,all
USA,2283571250,9,fr,2021
USA,2283571250,9,fr,2016
USA,2283571250,9,fr,2020
USA,2283571250,9,fr,2019
USA,2283571250,9,fr,2018
USA,2283571250,9,fr,2014
USA,2283571250,9,fr,2015
USA,2283571250,9,fr,2017
USA,2283571250,9,fr,all
USA,2283571250,9,all,2021
USA,2283571250,9,all,2016
USA,2283571250,9,all,2020
USA,2283571250,9,all,2019
USA,2283571250,9,all,2018
USA,2283571250,9,all,2014
USA,2283571250,9,all,2015
USA,2283571250,9,all,2017
USA,2283571250,9,all,all
USA,3394027354,9,en,2021
USA,3394027354,9,en,2016
USA,3394027354,9,en,2020
USA,3394027354,9,en,2019
USA,3394027354,9,en,2018
USA,3394027354,9,en,2015
USA,3394027354,9,en,2017
USA,3394027354,9,en,all
USA,3394027354,9,all,2021
USA,3394027354,9,all,2016
USA,3394027354,9,all,2020
USA,3394027354,9,all,2019
USA,3394027354,9,all,2018
USA,3394027354,9,all,2015
USA,3394027354,9,all,2017
USA,3394027354,9,all,all
USA,168498034,9,en,2016
USA,168498034,9,en,2020
USA,168498034,9,en,2019
USA,168498034,9,en,2018
USA,168498034,9,en,2014
USA,168498034,9,en,2015
USA,168498034,9,en,2012
USA,168498034,9,en,2017
USA,168498034,9,en,2011
USA,168498034,9,en,2010
USA,168498034,9,en,all
USA,168498034,9,es,2021
USA,168498034,9,es,2016
USA,168498034,9,es,2020
USA,168498034,9,es,2019
USA,168498034,9,es,2018
USA,168498034,9,es,2015
USA,168498034,9,es,2017
USA,168498034,9,es,all
USA,168498034,9,fr,2020
USA,168498034,9,fr,2018
USA,168498034,9,fr,2017
USA,168498034,9,fr,all
USA,168498034,9,all,2021
USA,168498034,9,all,2016
USA,168498034,9,all,2020
USA,168498034,9,all,2019
USA,168498034,9,all,2018
USA,168498034,9,all,2014
USA,168498034,9,all,2015
USA,168498034,9,all,2012
USA,168498034,9,all,2017
USA,168498034,9,all,2011
USA,168498034,9,all,2010
USA,168498034,9,all,all
USA,329542325,9,en,2021
USA,329542325,9,en,2016
USA,329542325,9,en,2020
USA,329542325,9,en,2019
USA,329542325,9,en,2018
USA,329542325,9,en,2014
USA,329542325,9,en,2015
USA,329542325,9,en,2013
USA,329542325,9,en,2017
USA,329542325,9,en,all
USA,329542325,9,es,2015
USA,329542325,9,es,2013
USA,329542325,9,es,all
USA,329542325,9,fr,2014
USA,329542325,9,fr,all
USA,329542325,9,all,2021
USA,329542325,9,all,2016
USA,329542325,9,all,2020
USA,329542325,9,all,2019
USA,329542325,9,all,2018
USA,329542325,9,all,2014
USA,329542325,9,all,2015
USA,329542325,9,all,2013
USA,329542325,9,all,2017
USA,329542325,9,all,all
USA,481225816,9,en,2021
USA,481225816,9,en,2016
USA,481225816,9,en,2020
USA,481225816,9,en,2019
USA,481225816,9,en,2018
USA,481225816,9,en,2014
USA,481225816,9,en,2015
USA,481225816,9,en,2012
USA,481225816,9,en,2013
USA,481225816,9,en,all
USA,481225816,9,fr,2015
USA,481225816,9,fr,all
USA,481225816,9,all,2021
USA,481225816,9,all,2016
USA,481225816,9,all,2020
USA,481225816,9,all,2019
USA,481225816,9,all,2018
USA,481225816,9,all,2014
USA,481225816,9,all,2015
USA,481225816,9,all,2012
USA,481225816,9,all,2013
USA,481225816,9,all,all
USA,24511456,9,en,2021
USA,24511456,9,en,2020
USA,24511456,9,en,2019
USA,24511456,9,en,2018
USA,24511456,9,en,all
USA,24511456,9,es,2021
USA,24511456,9,es,2020
USA,24511456,9,es,all
USA,24511456,9,all,2021
USA,24511456,9,all,2020
USA,24511456,9,all,2019
USA,24511456,9,all,2018
USA,24511456,9,all,all
USA,2435051258,9,en,2021
USA,2435051258,9,en,2016
USA,2435051258,9,en,2020
USA,2435051258,9,en,2019
USA,2435051258,9,en,2018
USA,2435051258,9,en,2015
USA,2435051258,9,en,2017
USA,2435051258,9,en,all
USA,2435051258,9,all,2021
USA,2435051258,9,all,2016
USA,2435051258,9,all,2020
USA,2435051258,9,all,2019
USA,2435051258,9,all,2018
USA,2435051258,9,all,2015
USA,2435051258,9,all,2017
USA,2435051258,9,all,all
USA,3003327610,9,en,2021
USA,3003327610,9,en,2016
USA,3003327610,9,en,2020
USA,3003327610,9,en,2019
USA,3003327610,9,en,2018
USA,3003327610,9,en,2017
USA,3003327610,9,en,all
USA,3003327610,9,fr,2017
USA,3003327610,9,fr,all
USA,3003327610,9,all,2021
USA,3003327610,9,all,2016
USA,3003327610,9,all,2020
USA,3003327610,9,all,2019
USA,3003327610,9,all,2018
USA,3003327610,9,all,2017
USA,3003327610,9,all,all
USA,275033412,9,en,2021
USA,275033412,9,en,2016
USA,275033412,9,en,2020
USA,275033412,9,en,2019
USA,275033412,9,en,2018
USA,275033412,9,en,2014
USA,275033412,9,en,2015
USA,275033412,9,en,2017
USA,275033412,9,en,all
USA,275033412,9,fr,2021
USA,275033412,9,fr,2016
USA,275033412,9,fr,2020
USA,275033412,9,fr,2019
USA,275033412,9,fr,2018
USA,275033412,9,fr,2014
USA,275033412,9,fr,2015
USA,275033412,9,fr,2017
USA,275033412,9,fr,all
USA,275033412,9,all,2021
USA,275033412,9,all,2016
USA,275033412,9,all,2020
USA,275033412,9,all,2019
USA,275033412,9,all,2018
USA,275033412,9,all,2014
USA,275033412,9,all,2015
USA,275033412,9,all,2017
USA,275033412,9,all,all
USA,727410381954523136,9,en,2021
USA,727410381954523136,9,en,2016
USA,727410381954523136,9,en,2020
USA,727410381954523136,9,en,2019
USA,727410381954523136,9,en,2018
USA,727410381954523136,9,en,2017
USA,727410381954523136,9,en,all
USA,727410381954523136,9,fr,2016
USA,727410381954523136,9,fr,2020
USA,727410381954523136,9,fr,2019
USA,727410381954523136,9,fr,2018
USA,727410381954523136,9,fr,2017
USA,727410381954523136,9,fr,all
USA,727410381954523136,9,all,2021
USA,727410381954523136,9,all,2016
USA,727410381954523136,9,all,2020
USA,727410381954523136,9,all,2019
USA,727410381954523136,9,all,2018
USA,727410381954523136,9,all,2017
USA,727410381954523136,9,all,all
USA,390106290,9,en,2021
USA,390106290,9,en,2016
USA,390106290,9,en,2020
USA,390106290,9,en,2019
USA,390106290,9,en,2018
USA,390106290,9,en,2014
USA,390106290,9,en,2015
USA,390106290,9,en,2013
USA,390106290,9,en,2017
USA,390106290,9,en,all
USA,390106290,9,es,2016
USA,390106290,9,es,2018
USA,390106290,9,es,2014
USA,390106290,9,es,2013
USA,390106290,9,es,2017
USA,390106290,9,es,all
USA,390106290,9,fr,2016
USA,390106290,9,fr,2015
USA,390106290,9,fr,2013
USA,390106290,9,fr,all
USA,390106290,9,all,2021
USA,390106290,9,all,2016
USA,390106290,9,all,2020
USA,390106290,9,all,2019
USA,390106290,9,all,2018
USA,390106290,9,all,2014
USA,390106290,9,all,2015
USA,390106290,9,all,2013
USA,390106290,9,all,2017
USA,390106290,9,all,all
USA,167992419,9,en,2021
USA,167992419,9,en,2016
USA,167992419,9,en,2020
USA,167992419,9,en,2019
USA,167992419,9,en,2018
USA,167992419,9,en,2017
USA,167992419,9,en,all
USA,167992419,9,all,2021
USA,167992419,9,all,2016
USA,167992419,9,all,2020
USA,167992419,9,all,2019
USA,167992419,9,all,2018
USA,167992419,9,all,2017
USA,167992419,9,all,all
USA,1299489810,9,en,2021
USA,1299489810,9,en,2020
USA,1299489810,9,en,2019
USA,1299489810,9,en,2014
USA,1299489810,9,en,2013
USA,1299489810,9,en,2017
USA,1299489810,9,en,all
USA,1299489810,9,fr,2021
USA,1299489810,9,fr,2020
USA,1299489810,9,fr,2019
USA,1299489810,9,fr,2018
USA,1299489810,9,fr,2014
USA,1299489810,9,fr,2015
USA,1299489810,9,fr,2013
USA,1299489810,9,fr,all
USA,1299489810,9,all,2021
USA,1299489810,9,all,2020
USA,1299489810,9,all,2019
USA,1299489810,9,all,2018
USA,1299489810,9,all,2014
USA,1299489810,9,all,2015
USA,1299489810,9,all,2013
USA,1299489810,9,all,2017
USA,1299489810,9,all,all
USA,17001435,9,en,2021
USA,17001435,9,en,2020
USA,17001435,9,en,2019
USA,17001435,9,en,2018
USA,17001435,9,en,all
USA,17001435,9,es,2021
USA,17001435,9,es,2020
USA,17001435,9,es,all
USA,17001435,9,fr,2021
USA,17001435,9,fr,2020
USA,17001435,9,fr,2019
USA,17001435,9,fr,all
USA,17001435,9,all,2021
USA,17001435,9,all,2020
USA,17001435,9,all,2019
USA,17001435,9,all,2018
USA,17001435,9,all,all
USA,4209001432,9,en,2021
USA,4209001432,9,en,2016
USA,4209001432,9,en,2020
USA,4209001432,9,en,2019
USA,4209001432,9,en,2015
USA,4209001432,9,en,all
USA,4209001432,9,es,2016
USA,4209001432,9,es,all
USA,4209001432,9,fr,2016
USA,4209001432,9,fr,2020
USA,4209001432,9,fr,2015
USA,4209001432,9,fr,2017
USA,4209001432,9,fr,all
USA,4209001432,9,all,2021
USA,4209001432,9,all,2016
USA,4209001432,9,all,2020
USA,4209001432,9,all,2019
USA,4209001432,9,all,2015
USA,4209001432,9,all,2017
USA,4209001432,9,all,all
USA,102061279,9,en,2021
USA,102061279,9,en,2016
USA,102061279,9,en,2020
USA,102061279,9,en,2019
USA,102061279,9,en,2018
USA,102061279,9,en,2014
USA,102061279,9,en,2015
USA,102061279,9,en,2012
USA,102061279,9,en,2013
USA,102061279,9,en,2017
USA,102061279,9,en,2011
USA,102061279,9,en,2010
USA,102061279,9,en,all
USA,102061279,9,es,2021
USA,102061279,9,es,2020
USA,102061279,9,es,2019
USA,102061279,9,es,2017
USA,102061279,9,es,all
USA,102061279,9,fr,2019
USA,102061279,9,fr,all
USA,102061279,9,all,2021
USA,102061279,9,all,2016
USA,102061279,9,all,2020
USA,102061279,9,all,2019
USA,102061279,9,all,2018
USA,102061279,9,all,2014
USA,102061279,9,all,2015
USA,102061279,9,all,2012
USA,102061279,9,all,2013
USA,102061279,9,all,2017
USA,102061279,9,all,2011
USA,102061279,9,all,2010
USA,102061279,9,all,all
USA,89421672,9,en,2021
USA,89421672,9,en,2020
USA,89421672,9,en,2019
USA,89421672,9,en,2017
USA,89421672,9,en,all
USA,89421672,9,all,2021
USA,89421672,9,all,2020
USA,89421672,9,all,2019
USA,89421672,9,all,2017
USA,89421672,9,all,all
USA,85867670,9,en,2021
USA,85867670,9,en,2020
USA,85867670,9,en,2019
USA,85867670,9,en,all
USA,85867670,9,es,2021
USA,85867670,9,es,2016
USA,85867670,9,es,2020
USA,85867670,9,es,2019
USA,85867670,9,es,2018
USA,85867670,9,es,2017
USA,85867670,9,es,all
USA,85867670,9,all,2021
USA,85867670,9,all,2016
USA,85867670,9,all,2020
USA,85867670,9,all,2019
USA,85867670,9,all,2018
USA,85867670,9,all,2017
USA,85867670,9,all,all
USA,1021298175330615296,9,en,2021
USA,1021298175330615296,9,en,2020
USA,1021298175330615296,9,en,2019
USA,1021298175330615296,9,en,2018
USA,1021298175330615296,9,en,all
USA,1021298175330615296,9,fr,2021
USA,1021298175330615296,9,fr,2020
USA,1021298175330615296,9,fr,2019
USA,1021298175330615296,9,fr,2018
USA,1021298175330615296,9,fr,all
USA,1021298175330615296,9,all,2021
USA,1021298175330615296,9,all,2020
USA,1021298175330615296,9,all,2019
USA,1021298175330615296,9,all,2018
USA,1021298175330615296,9,all,all
USA,2810124823,9,en,2021
USA,2810124823,9,en,2016
USA,2810124823,9,en,2020
USA,2810124823,9,en,2019
USA,2810124823,9,en,2018
USA,2810124823,9,en,2014
USA,2810124823,9,en,2015
USA,2810124823,9,en,2017
USA,2810124823,9,en,all
USA,2810124823,9,fr,2021
USA,2810124823,9,fr,2016
USA,2810124823,9,fr,2020
USA,2810124823,9,fr,2019
USA,2810124823,9,fr,2018
USA,2810124823,9,fr,2015
USA,2810124823,9,fr,2017
USA,2810124823,9,fr,all
USA,2810124823,9,all,2021
USA,2810124823,9,all,2016
USA,2810124823,9,all,2020
USA,2810124823,9,all,2019
USA,2810124823,9,all,2018
USA,2810124823,9,all,2014
USA,2810124823,9,all,2015
USA,2810124823,9,all,2017
USA,2810124823,9,all,all
USA,61162525,9,en,2021
USA,61162525,9,en,2016
USA,61162525,9,en,2020
USA,61162525,9,en,2019
USA,61162525,9,en,2015
USA,61162525,9,en,all
USA,61162525,9,fr,2021
USA,61162525,9,fr,2020
USA,61162525,9,fr,2019
USA,61162525,9,fr,2018
USA,61162525,9,fr,2017
USA,61162525,9,fr,all
USA,61162525,9,all,2021
USA,61162525,9,all,2016
USA,61162525,9,all,2020
USA,61162525,9,all,2019
USA,61162525,9,all,2018
USA,61162525,9,all,2015
USA,61162525,9,all,2017
USA,61162525,9,all,all
USA,19738801,9,en,2021
USA,19738801,9,en,2016
USA,19738801,9,en,2020
USA,19738801,9,en,2019
USA,19738801,9,en,2018
USA,19738801,9,en,2015
USA,19738801,9,en,2012
USA,19738801,9,en,2017
USA,19738801,9,en,all
USA,19738801,9,es,2021
USA,19738801,9,es,2016
USA,19738801,9,es,2020
USA,19738801,9,es,2019
USA,19738801,9,es,2018
USA,19738801,9,es,2015
USA,19738801,9,es,2017
USA,19738801,9,es,all
USA,19738801,9,all,2021
USA,19738801,9,all,2016
USA,19738801,9,all,2020
USA,19738801,9,all,2019
USA,19738801,9,all,2018
USA,19738801,9,all,2015
USA,19738801,9,all,2012
USA,19738801,9,all,2017
USA,19738801,9,all,all
USA,1116262315,9,en,2021
USA,1116262315,9,en,2016
USA,1116262315,9,en,2020
USA,1116262315,9,en,2019
USA,1116262315,9,en,2018
USA,1116262315,9,en,2017
USA,1116262315,9,en,all
USA,1116262315,9,es,2016
USA,1116262315,9,es,2018
USA,1116262315,9,es,all
USA,1116262315,9,fr,2021
USA,1116262315,9,fr,2016
USA,1116262315,9,fr,2020
USA,1116262315,9,fr,2019
USA,1116262315,9,fr,2018
USA,1116262315,9,fr,2017
USA,1116262315,9,fr,all
USA,1116262315,9,all,2021
USA,1116262315,9,all,2016
USA,1116262315,9,all,2020
USA,1116262315,9,all,2019
USA,1116262315,9,all,2018
USA,1116262315,9,all,2017
USA,1116262315,9,all,all
USA,2900480087,9,en,2021
USA,2900480087,9,en,2016
USA,2900480087,9,en,2020
USA,2900480087,9,en,2019
USA,2900480087,9,en,2018
USA,2900480087,9,en,2014
USA,2900480087,9,en,2015
USA,2900480087,9,en,2017
USA,2900480087,9,en,all
USA,2900480087,9,es,2016
USA,2900480087,9,es,all
USA,2900480087,9,fr,2021
USA,2900480087,9,fr,all
USA,2900480087,9,all,2021
USA,2900480087,9,all,2016
USA,2900480087,9,all,2020
USA,2900480087,9,all,2019
USA,2900480087,9,all,2018
USA,2900480087,9,all,2014
USA,2900480087,9,all,2015
USA,2900480087,9,all,2017
USA,2900480087,9,all,all
USA,133769083,9,en,2021
USA,133769083,9,en,2020
USA,133769083,9,en,2019
USA,133769083,9,en,2018
USA,133769083,9,en,2015
USA,133769083,9,en,2017
USA,133769083,9,en,all
USA,133769083,9,es,2021
USA,133769083,9,es,2016
USA,133769083,9,es,2020
USA,133769083,9,es,2019
USA,133769083,9,es,2018
USA,133769083,9,es,2017
USA,133769083,9,es,all
USA,133769083,9,fr,2020
USA,133769083,9,fr,2019
USA,133769083,9,fr,2017
USA,133769083,9,fr,all
USA,133769083,9,all,2021
USA,133769083,9,all,2016
USA,133769083,9,all,2020
USA,133769083,9,all,2019
USA,133769083,9,all,2018
USA,133769083,9,all,2015
USA,133769083,9,all,2017
USA,133769083,9,all,all
USA,18714842,9,en,2021
USA,18714842,9,en,2016
USA,18714842,9,en,2020
USA,18714842,9,en,2019
USA,18714842,9,en,2018
USA,18714842,9,en,2015
USA,18714842,9,en,2017
USA,18714842,9,en,all
USA,18714842,9,es,2017
USA,18714842,9,es,all
USA,18714842,9,all,2021
USA,18714842,9,all,2016
USA,18714842,9,all,2020
USA,18714842,9,all,2019
USA,18714842,9,all,2018
USA,18714842,9,all,2015
USA,18714842,9,all,2017
USA,18714842,9,all,all
USA,82306946,9,en,2021
USA,82306946,9,en,2020
USA,82306946,9,en,2019
USA,82306946,9,en,2018
USA,82306946,9,en,all
USA,82306946,9,all,2021
USA,82306946,9,all,2020
USA,82306946,9,all,2019
USA,82306946,9,all,2018
USA,82306946,9,all,all
USA,19912974,9,en,2021
USA,19912974,9,en,2016
USA,19912974,9,en,2020
USA,19912974,9,en,2019
USA,19912974,9,en,2018
USA,19912974,9,en,2015
USA,19912974,9,en,all
USA,19912974,9,all,2021
USA,19912974,9,all,2016
USA,19912974,9,all,2020
USA,19912974,9,all,2019
USA,19912974,9,all,2018
USA,19912974,9,all,2015
USA,19912974,9,all,all
USA,179832889,9,en,2021
USA,179832889,9,en,2016
USA,179832889,9,en,2020
USA,179832889,9,en,2019
USA,179832889,9,en,2018
USA,179832889,9,en,2014
USA,179832889,9,en,2015
USA,179832889,9,en,2013
USA,179832889,9,en,2017
USA,179832889,9,en,2010
USA,179832889,9,en,all
USA,179832889,9,fr,2021
USA,179832889,9,fr,2016
USA,179832889,9,fr,2020
USA,179832889,9,fr,2019
USA,179832889,9,fr,2018
USA,179832889,9,fr,2014
USA,179832889,9,fr,2013
USA,179832889,9,fr,2017
USA,179832889,9,fr,2010
USA,179832889,9,fr,all
USA,179832889,9,all,2021
USA,179832889,9,all,2016
USA,179832889,9,all,2020
USA,179832889,9,all,2019
USA,179832889,9,all,2018
USA,179832889,9,all,2014
USA,179832889,9,all,2015
USA,179832889,9,all,2013
USA,179832889,9,all,2017
USA,179832889,9,all,2010
USA,179832889,9,all,all
USA,35727265,9,en,2016
USA,35727265,9,en,2020
USA,35727265,9,en,2017
USA,35727265,9,en,all
USA,35727265,9,es,2021
USA,35727265,9,es,2016
USA,35727265,9,es,2020
USA,35727265,9,es,2019
USA,35727265,9,es,2018
USA,35727265,9,es,2017
USA,35727265,9,es,all
USA,35727265,9,all,2021
USA,35727265,9,all,2016
USA,35727265,9,all,2020
USA,35727265,9,all,2019
USA,35727265,9,all,2018
USA,35727265,9,all,2017
USA,35727265,9,all,all
USA,73050516,9,en,2021
USA,73050516,9,en,2016
USA,73050516,9,en,2020
USA,73050516,9,en,2019
USA,73050516,9,en,2018
USA,73050516,9,en,2017
USA,73050516,9,en,all
USA,73050516,9,es,2021
USA,73050516,9,es,2016
USA,73050516,9,es,2020
USA,73050516,9,es,2019
USA,73050516,9,es,2018
USA,73050516,9,es,2017
USA,73050516,9,es,all
USA,73050516,9,all,2021
USA,73050516,9,all,2016
USA,73050516,9,all,2020
USA,73050516,9,all,2019
USA,73050516,9,all,2018
USA,73050516,9,all,2017
USA,73050516,9,all,all
USA,76945884,9,en,2021
USA,76945884,9,en,2016
USA,76945884,9,en,2020
USA,76945884,9,en,2019
USA,76945884,9,en,2018
USA,76945884,9,en,2014
USA,76945884,9,en,2015
USA,76945884,9,en,2012
USA,76945884,9,en,2017
USA,76945884,9,en,all
USA,76945884,9,all,2021
USA,76945884,9,all,2016
USA,76945884,9,all,2020
USA,76945884,9,all,2019
USA,76945884,9,all,2018
USA,76945884,9,all,2014
USA,76945884,9,all,2015
USA,76945884,9,all,2012
USA,76945884,9,all,2017
USA,76945884,9,all,all
USA,1364880882,9,en,2021
USA,1364880882,9,en,2020
USA,1364880882,9,en,2019
USA,1364880882,9,en,all
USA,1364880882,9,es,2021
USA,1364880882,9,es,2020
USA,1364880882,9,es,2019
USA,1364880882,9,es,2018
USA,1364880882,9,es,all
USA,1364880882,9,all,2021
USA,1364880882,9,all,2020
USA,1364880882,9,all,2019
USA,1364880882,9,all,2018
USA,1364880882,9,all,all
USA,756478622093967360,9,en,2021
USA,756478622093967360,9,en,2016
USA,756478622093967360,9,en,2020
USA,756478622093967360,9,en,2019
USA,756478622093967360,9,en,2018
USA,756478622093967360,9,en,2017
USA,756478622093967360,9,en,all
USA,756478622093967360,9,es,2021
USA,756478622093967360,9,es,2016
USA,756478622093967360,9,es,2020
USA,756478622093967360,9,es,2019
USA,756478622093967360,9,es,2018
USA,756478622093967360,9,es,2017
USA,756478622093967360,9,es,all
USA,756478622093967360,9,fr,2020
USA,756478622093967360,9,fr,2019
USA,756478622093967360,9,fr,all
USA,756478622093967360,9,all,2021
USA,756478622093967360,9,all,2016
USA,756478622093967360,9,all,2020
USA,756478622093967360,9,all,2019
USA,756478622093967360,9,all,2018
USA,756478622093967360,9,all,2017
USA,756478622093967360,9,all,all
USA,18719228,9,en,2021
USA,18719228,9,en,2016
USA,18719228,9,en,2020
USA,18719228,9,en,2019
USA,18719228,9,en,2018
USA,18719228,9,en,2015
USA,18719228,9,en,2017
USA,18719228,9,en,all
USA,18719228,9,all,2021
USA,18719228,9,all,2016
USA,18719228,9,all,2020
USA,18719228,9,all,2019
USA,18719228,9,all,2018
USA,18719228,9,all,2015
USA,18719228,9,all,2017
USA,18719228,9,all,all
USA,254140080,9,en,2021
USA,254140080,9,en,2016
USA,254140080,9,en,2020
USA,254140080,9,en,2019
USA,254140080,9,en,2018
USA,254140080,9,en,2014
USA,254140080,9,en,2015
USA,254140080,9,en,2012
USA,254140080,9,en,2013
USA,254140080,9,en,2017
USA,254140080,9,en,all
USA,254140080,9,all,2021
USA,254140080,9,all,2016
USA,254140080,9,all,2020
USA,254140080,9,all,2019
USA,254140080,9,all,2018
USA,254140080,9,all,2014
USA,254140080,9,all,2015
USA,254140080,9,all,2012
USA,254140080,9,all,2013
USA,254140080,9,all,2017
USA,254140080,9,all,all
USA,2438067822,9,en,2021
USA,2438067822,9,en,2016
USA,2438067822,9,en,2020
USA,2438067822,9,en,2019
USA,2438067822,9,en,2018
USA,2438067822,9,en,2017
USA,2438067822,9,en,all
USA,2438067822,9,fr,2017
USA,2438067822,9,fr,all
USA,2438067822,9,all,2021
USA,2438067822,9,all,2016
USA,2438067822,9,all,2020
USA,2438067822,9,all,2019
USA,2438067822,9,all,2018
USA,2438067822,9,all,2017
USA,2438067822,9,all,all
USA,1902330746,9,en,2021
USA,1902330746,9,en,2016
USA,1902330746,9,en,2020
USA,1902330746,9,en,2019
USA,1902330746,9,en,2018
USA,1902330746,9,en,2015
USA,1902330746,9,en,2017
USA,1902330746,9,en,all
USA,1902330746,9,fr,2020
USA,1902330746,9,fr,all
USA,1902330746,9,all,2021
USA,1902330746,9,all,2016
USA,1902330746,9,all,2020
USA,1902330746,9,all,2019
USA,1902330746,9,all,2018
USA,1902330746,9,all,2015
USA,1902330746,9,all,2017
USA,1902330746,9,all,all
USA,189056999,9,en,2021
USA,189056999,9,en,2016
USA,189056999,9,en,2020
USA,189056999,9,en,2019
USA,189056999,9,en,2018
USA,189056999,9,en,2015
USA,189056999,9,en,2017
USA,189056999,9,en,all
USA,189056999,9,all,2021
USA,189056999,9,all,2016
USA,189056999,9,all,2020
USA,189056999,9,all,2019
USA,189056999,9,all,2018
USA,189056999,9,all,2015
USA,189056999,9,all,2017
USA,189056999,9,all,all
USA,72814599,9,en,2021
